date,f1,f2,fips
2020-03-25,-0.2264175555555555,0.2474264444444444,17
2020-03-26,-0.2266033333333333,0.2499914444444444,17
2020-03-27,-0.2617984444444444,0.2359946666666666,17
2020-03-28,-0.3443834444444444,0.2966175555555556,17
2020-03-29,-0.3132158888888888,0.3369895555555555,17
2020-03-30,-0.1992016666666666,0.2373158888888888,17
2020-03-31,-0.235531111111111,0.2557492222222222,17
2020-04-01,-0.1718823333333333,0.2259403333333333,17
2020-04-02,-0.1906715555555555,0.228104,17
2020-04-03,-0.2006402222222222,0.2104006666666666,17
2020-04-04,-0.3089553333333333,0.2862742222222222,17
2020-04-05,-0.2682072222222222,0.3092899999999999,17
2020-04-06,-0.1971189010989011,0.2362661538461538,17
2020-04-07,-0.1760115555555555,0.2225028888888889,17
2020-04-08,-0.1858744444444444,0.2275473333333333,17
2020-04-09,-0.2180109999999999,0.2481993333333333,17
2020-04-10,-0.2282844444444444,0.2297265555555555,17
2020-04-11,-0.2622944444444444,0.2596268888888888,17
2020-04-12,-0.3372787777777777,0.33039,17
2020-04-13,-0.2333977777777777,0.2640864444444444,17
2020-04-14,-0.2053325555555555,0.2525494444444444,17
2020-04-15,-0.1588596666666666,0.2409958888888888,17
2020-04-16,-0.1637236666666666,0.2353779999999999,17
2020-04-17,-0.2539845555555555,0.2508568888888888,17
2020-04-18,-0.2058796666666666,0.2529096666666666,17
2020-04-19,-0.1851174444444444,0.284543,17
2020-04-20,-0.1358962222222222,0.2250583333333333,17
2020-04-21,-0.1396704444444444,0.2289166666666666,17
2020-04-22,-0.1406977777777777,0.2240028888888888,17
2020-04-23,-0.1975015555555555,0.2484626666666666,17
2020-04-24,-0.1922545555555555,0.2181873333333333,17
2020-04-25,-0.2822048888888889,0.2937733333333333,17
2020-04-26,-0.1638878888888888,0.2823425555555555,17
2020-04-27,-0.1271236666666666,0.2244861111111111,17
2020-04-28,-0.1311793333333333,0.2219309999999999,17
2020-04-29,-0.1851893333333333,0.2547431111111111,17
2020-04-30,-0.1282291111111111,0.2162827777777777,17
2020-05-01,-0.0914296666666666,0.1825997777777777,17
2020-05-02,-0.0878675555555555,0.2075376666666666,17
2020-05-03,-0.1145312222222222,0.2612781111111111,17
2020-05-04,-0.1001745555555555,0.2186348888888888,17
2020-05-05,-0.1654511111111111,0.2399413333333333,17
2020-05-06,-0.1022778888888888,0.2124073333333333,17
2020-05-07,-0.0815554444444444,0.2000795555555555,17
2020-05-08,-0.1320638888888889,0.2048537777777777,17
2020-05-09,-0.0827677528089887,0.2168434831460674,17
2020-05-10,-0.1103527777777777,0.2658935555555555,17
2020-05-11,-0.1020676666666666,0.2202264444444444,17
2020-05-12,-0.0888744444444444,0.2117402222222222,17
2020-05-13,-0.0871458888888888,0.2162399999999999,17
2020-05-14,-0.1076674444444444,0.2143414444444444,17
2020-05-15,-0.1006244444444444,0.1898107777777777,17
2020-05-16,-0.0938141111111111,0.2167498888888888,17
2020-05-17,-0.1787409999999999,0.3030993333333333,17
2020-05-18,-0.0885852222222222,0.2171035555555555,17
2020-05-19,-0.1125164444444444,0.2215864444444444,17
2020-05-20,-0.0892692222222222,0.2048161111111111,17
2020-05-21,-0.0534072222222222,0.1961141111111111,17
2020-05-22,-0.0470148314606741,0.1743553932584269,17
2020-05-23,-0.0570234444444444,0.2050513333333333,17
2020-05-24,0.0007276666666666,0.2299607777777777,17
2020-05-25,-0.1826344444444444,0.2459127777777777,17
2020-05-26,-0.0750692045454545,0.1983036363636363,17
2020-05-27,-0.0756526136363636,0.2023989772727272,17
2020-05-28,-0.0630998876404494,0.1953132584269662,17
2020-05-29,-0.0406079545454545,0.1682279545454545,17
2020-05-30,0.00145,0.1852101111111111,17
2020-05-31,0.0410301111111111,0.2172197777777777,17
2020-06-01,0.0058269318181818,0.1796064772727272,17
2020-06-02,-0.0087479775280898,0.1791248314606741,17
2020-06-03,0.0024922727272727,0.1752301136363636,17
2020-06-04,0.0043294382022471,0.1714693258426966,17
2020-06-05,-0.0240824719101123,0.1640189887640449,17
2020-06-06,0.0116968539325842,0.1854565168539325,17
2020-06-07,0.0558124444444444,0.2164452222222222,17
2020-06-08,0.0142430681818181,0.1774685227272727,17
2020-06-09,-0.0634572727272727,0.1990414772727272,17
2020-06-10,-0.009211011235955,0.1783805617977528,17
2020-06-11,0.0233573863636363,0.1661685227272727,17
2020-06-12,0.022834659090909,0.1552886363636363,17
2020-06-13,0.0420322727272727,0.1789185227272727,17
2020-06-14,0.0731997752808988,0.2102929213483146,17
2020-06-15,0.0203464772727272,0.1746656818181818,17
2020-06-16,0.0246986363636363,0.1691910227272727,17
2020-06-17,0.0266479545454545,0.1669243181818182,17
2020-06-18,0.028967816091954,0.16475,17
2020-06-19,0.0256264772727272,0.1561026136363636,17
2020-06-20,0.026065909090909,0.1868705681818182,17
2020-06-21,0.0557885227272727,0.2121395454545454,17
2020-06-22,-0.0158976136363636,0.1885081818181818,17
2020-06-23,-0.0009519318181818,0.176047159090909,17
2020-06-24,0.0346449999999999,0.1663170454545454,17
2020-06-25,0.0454405681818181,0.1623122727272727,17
2020-06-26,0.0071130681818181,0.1561327272727272,17
2020-06-27,0.0091698863636363,0.1873606818181818,17
2020-06-28,0.0528306818181818,0.2218294318181818,17
2020-06-29,0.0074630681818181,0.1802320454545454,17
2020-06-30,-0.0214935227272727,0.18438625,17
2020-07-01,0.036528409090909,0.1682714772727272,17
2020-07-02,0.0835247126436781,0.1569455172413793,17
2020-07-03,0.0200403409090909,0.1607894318181818,17
2020-07-04,-0.1005030681818181,0.1877022727272727,17
2020-07-05,0.0783607954545454,0.2018126136363636,17
2020-07-06,0.0040987499999999,0.1787463636363636,17
2020-07-07,0.0091254545454545,0.176715909090909,17
2020-07-08,0.0118686206896551,0.1731371264367816,17
2020-07-09,0.0158275862068965,0.1730882758620689,17
2020-07-10,0.0100220689655172,0.1574837931034482,17
2020-07-11,0.024753409090909,0.183000909090909,17
2020-07-12,0.0665117045454545,0.2166681818181818,17
2020-07-13,0.0186090909090909,0.1719732954545454,17
2020-07-14,0.0123991954022988,0.1701696551724137,17
2020-07-15,-0.0142965909090909,0.1810201136363636,17
2020-07-16,0.0123426136363636,0.1682355681818181,17
2020-07-17,-0.005847356321839,0.1590459770114942,17
2020-07-18,-0.0018433333333333,0.1925260919540229,17
2020-07-19,0.0189572413793103,0.2327849425287356,17
2020-07-20,-0.0031421839080459,0.1798390804597701,17
2020-03-23,-0.2110067213114754,0.2237349180327868,22
2020-03-24,-0.2660424590163934,0.2522665573770491,22
2020-03-25,-0.2449463934426229,0.2350280327868852,22
2020-03-26,-0.2460270491803278,0.2277247540983606,22
2020-03-27,-0.2737150819672131,0.219091475409836,22
2020-03-28,-0.3098819672131147,0.2608867213114754,22
2020-03-29,-0.2998122950819672,0.2977767213114753,22
2020-03-30,-0.2687509836065573,0.2501596721311475,22
2020-03-31,-0.2591070491803278,0.2471552459016393,22
2020-04-01,-0.2176160655737704,0.2217385245901639,22
2020-04-02,-0.2488831147540983,0.2341308196721311,22
